0, 0.023298
0, 0.023299
0, 0.023300
0, 0.023316
0, 0.023327
0, 0.023332
0, 0.023333
0, 0.023335
0, 0.023342
0, 0.023354
0, 0.023369
0, 0.023379
0, 0.023381
0, 0.023382
0, 0.023385
0, 0.023390
0, 0.023394
0, 0.023402
0, 0.023402
0, 0.023405
0, 0.023412
0, 0.023422
0, 0.023446
0, 0.023476
0, 0.023486
0, 0.023497
0, 0.023500
0, 0.023510
0, 0.023540
0, 0.023556
0, 0.023559
0, 0.023603
0, 0.023621
0, 0.023667
0, 0.023872
0, 0.024019
0, 0.024180
0, 0.024337
0, 0.024388
0, 0.024410
0, 0.024420
0, 0.024428
0, 0.024437
0, 0.024442
0, 0.024450
0, 0.024485
0, 0.024490
0, 0.024535
0, 0.024679
0, 0.024708
0, 0.024792
0, 0.024816
0, 0.024902
0, 0.024933
0, 0.025010
0, 0.025300
0, 0.025391
0, 0.025428
0, 0.025436
0, 0.025597
0, 0.025746
0, 0.025771
0, 0.025783
0, 0.025827
0, 0.026106
0, 0.026109
0, 0.026115
0, 0.026205
0, 0.026381
0, 0.026425
0, 0.026593
0, 0.026618
0, 0.026630
0, 0.026644
0, 0.026695
0, 0.026947
0, 0.027039
0, 0.027057
0, 0.027133
0, 0.027291
0, 0.027345
0, 0.027503
0, 0.027630
0, 0.027648
0, 0.027658
0, 0.027704
0, 0.027718
0, 0.027807
0, 0.027810
0, 0.027953
0, 0.027974
0, 0.027986
0, 0.028004
0, 0.028005
0, 0.028034
0, 0.028151
0, 0.028325
0, 0.028330
0, 0.028445
0, 0.028453
0, 0.028461
0, 0.028475
0, 0.028495
0, 0.028499
0, 0.028501
0, 0.028508
0, 0.028525
0, 0.028527
0, 0.028551
0, 0.028561
0, 0.028564
0, 0.028565
0, 0.028574
0, 0.028583
0, 0.028588
0, 0.028591
0, 0.028613
0, 0.028617
0, 0.028619
0, 0.028621
0, 0.028627
0, 0.028627
0, 0.028634
0, 0.028643
0, 0.028649
0, 0.028653
0, 0.028656
0, 0.028659
0, 0.028661
0, 0.028665
0, 0.028677
0, 0.028687
0, 0.028697
0, 0.028701
0, 0.028705
0, 0.028719
0, 0.028733
0, 0.028736
0, 0.028741
0, 0.028745
0, 0.028746
0, 0.028751
0, 0.028753
0, 0.028767
0, 0.028770
0, 0.028772
0, 0.028774
0, 0.028777
0, 0.028797
0, 0.028813
0, 0.028818
0, 0.028824
0, 0.028834
0, 0.028840
0, 0.028844
0, 0.028850
0, 0.028866
0, 0.028867
0, 0.028875
0, 0.028883
0, 0.028885
0, 0.028888
0, 0.028892
0, 0.028897
0, 0.028899
0, 0.028926
0, 0.028932
0, 0.028933
0, 0.028935
0, 0.028938
0, 0.028943
0, 0.028952
0, 0.028964
0, 0.028976
0, 0.028977
0, 0.028981
0, 0.028987
0, 0.028990
0, 0.029002
0, 0.029011
0, 0.029024
0, 0.029027
0, 0.029033
0, 0.029038
0, 0.029041
0, 0.029056
0, 0.029061
0, 0.029063
0, 0.029079
0, 0.029092
0, 0.029129
0, 0.029138
0, 0.029141
0, 0.029145
0, 0.029172
0, 0.029179
0, 0.029180
0, 0.029180
0, 0.029186
0, 0.029204
0, 0.029225
0, 0.029230
0, 0.029263
0, 0.029263
0, 0.029289
0, 0.029397
0, 0.029423
0, 0.029426
0, 0.029429
0, 0.029430
0, 0.029450
0, 0.029469
0, 0.029498
0, 0.029516
0, 0.029574
0, 0.029621
0, 0.029634
0, 0.029657
0, 0.029677
0, 0.029718
0, 0.029801
0, 0.029831
0, 0.029916
0, 0.030014
0, 0.030021
0, 0.030063
0, 0.030147
0, 0.030439
0, 0.030458
0, 0.030684
0, 0.030770
0, 0.031630
0, 0.031657
0, 0.031699
0, 0.032679
0, 0.033093
0, 0.033282
0, 0.033414
0, 0.033421
0, 0.033513
0, 0.033539
0, 0.033703
0, 0.033748
0, 0.033804
0, 0.033816
0, 0.033856
0, 0.033890
0, 0.033967
0, 0.034076
0, 0.034481
0, 0.034695
0, 0.034976
0, 0.035065
0, 0.035106
0, 0.035171
0, 0.035183
0, 0.035191
